SDR1,SDR2,subset_sim
Zhen_SDR_25,Zhen_SDR_62,0.271137026
Zhen_SDR_25,Zhen_SDR_63,0.351351351
Zhen_SDR_25,Zhen_SDR_64,0.28
Zhen_SDR_25,Zhen_SDR_65,0.26566416
Zhen_SDR_25,Zhen_SDR_66,0.109181141
Zhen_SDR_25,Zhen_SDR_67,0.286885246
Zhen_SDR_25,Zhen_SDR_68,0.180451128
Zhen_SDR_25,Zhen_SDR_69,0.275974026
Zhen_SDR_25,Zhen_SDR_71,0.198275862
Zhen_SDR_25,Zhen_SDR_72,0.301204819
Zhen_SDR_25,Zhen_SDR_73,0.255555556
Zhen_SDR_25,Zhen_SDR_74,0.32781457
Zhen_SDR_25,Zhen_SDR_75,0.251461988
Zhen_SDR_25,Zhen_SDR_76,0.300653595
Zhen_SDR_25,Zhen_SDR_77,0.354098361
Zhen_SDR_25,Zhen_SDR_78,0.278637771
Zhen_SDR_25,Zhen_SDR_79,0.196236559
Zhen_SDR_25,Zhen_SDR_80,0.264339152
Zhen_SDR_25,Zhen_SDR_81,0.190082645
Zhen_SDR_25,Zhen_SDR_82,0.265306122
Zhen_SDR_25,Zhen_SDR_83,0.293948127
Zhen_SDR_25,Zhen_SDR_84,0.323943662
Zhen_SDR_25,Zhen_SDR_85,0.238482385
Zhen_SDR_25,Zhen_SDR_86,0.218232044
Zhen_SDR_25,Zhen_SDR_87,0.296735905
Zhen_SDR_25,Zhen_SDR_88,0.066528067
Zhen_SDR_25,Zhen_SDR_89,0.134939759
Zhen_SDR_25,Zhen_SDR_90,0.312703583
Zhen_SDR_25,Zhen_SDR_91,0.032989691
Zhen_SDR_25,Zhen_SDR_92,0.303191489
Zhen_SDR_25,Zhen_SDR_93,0.271428571
Zhen_SDR_42,Zhen_SDR_43,0.32967033
Zhen_SDR_42,Zhen_SDR_44,0.248366013
Zhen_SDR_42,Zhen_SDR_45,0.333333333
Zhen_SDR_42,Zhen_SDR_46,0.37254902
Zhen_SDR_42,Zhen_SDR_47,0.306501548
Zhen_SDR_42,Zhen_SDR_48,0.320512821
Zhen_SDR_42,Zhen_SDR_49,0.257425743
Zhen_SDR_42,Zhen_SDR_50,0.340501792
Zhen_SDR_42,Zhen_SDR_51,0.258389262
Zhen_SDR_42,Zhen_SDR_52,0.285234899
Zhen_SDR_42,Zhen_SDR_53,0.328719723
Zhen_SDR_42,Zhen_SDR_54,0.327526132
Zhen_SDR_42,Zhen_SDR_55,0.386178862
Zhen_SDR_42,Zhen_SDR_56,0.336956522
Zhen_SDR_42,Zhen_SDR_57,0.254716981
Zhen_SDR_42,Zhen_SDR_58,0.315789474
Zhen_SDR_42,Zhen_SDR_59,0.385159011
Zhen_SDR_42,Zhen_SDR_60,0.346153846
Zhen_SDR_42,Zhen_SDR_61,0.321299639
Zhen_SDR_42,Zhen_SDR_62,0.256965944
Zhen_SDR_42,Zhen_SDR_63,0.310606061
Zhen_SDR_42,Zhen_SDR_64,0.32962963
Zhen_SDR_42,Zhen_SDR_65,0.249363868
Zhen_SDR_42,Zhen_SDR_66,0.310954064
Zhen_SDR_42,Zhen_SDR_67,0.314381271
Zhen_SDR_42,Zhen_SDR_68,0.201149425
Zhen_SDR_42,Zhen_SDR_69,0.310861423
Zhen_SDR_42,Zhen_SDR_71,0.223728814
Zhen_SDR_42,Zhen_SDR_72,0.26031746
Zhen_SDR_42,Zhen_SDR_73,0.335689046
Zhen_SDR_42,Zhen_SDR_74,0.36121673
Zhen_SDR_42,Zhen_SDR_75,0.214501511
Zhen_SDR_42,Zhen_SDR_76,0.264604811
Zhen_SDR_42,Zhen_SDR_77,0.299674267
Zhen_SDR_42,Zhen_SDR_78,0.281879195
Zhen_SDR_42,Zhen_SDR_79,0.290849673
Zhen_SDR_42,Zhen_SDR_80,0.310734463
Zhen_SDR_42,Zhen_SDR_81,0.132075472
Zhen_SDR_42,Zhen_SDR_82,0.321678322
Zhen_SDR_42,Zhen_SDR_83,0.338983051
Zhen_SDR_42,Zhen_SDR_84,0.283625731
Zhen_SDR_42,Zhen_SDR_85,0.240740741
Zhen_SDR_42,Zhen_SDR_86,0.237942122
Zhen_SDR_42,Zhen_SDR_87,0.202279202
Zhen_SDR_42,Zhen_SDR_88,0.20505618
Zhen_SDR_42,Zhen_SDR_89,0.342756184
Zhen_SDR_42,Zhen_SDR_90,0.157746479
Zhen_SDR_42,Zhen_SDR_91,0.248407643
Zhen_SDR_42,Zhen_SDR_92,0.250673854
Zhen_SDR_42,Zhen_SDR_93,0.198924731
Zhen_SDR_43,Zhen_SDR_44,0.214067278
Zhen_SDR_43,Zhen_SDR_45,0.274143302
Zhen_SDR_43,Zhen_SDR_46,0.321299639
Zhen_SDR_43,Zhen_SDR_47,0.32247557
Zhen_SDR_43,Zhen_SDR_48,0.287461774
Zhen_SDR_43,Zhen_SDR_49,0.318021201
Zhen_SDR_43,Zhen_SDR_50,0.327759197
Zhen_SDR_43,Zhen_SDR_51,0.272108844
Zhen_SDR_43,Zhen_SDR_52,0.224832215
Zhen_SDR_43,Zhen_SDR_53,0.262135922
Zhen_SDR_43,Zhen_SDR_54,0.301369863
Zhen_SDR_43,Zhen_SDR_55,0.294545455
Zhen_SDR_43,Zhen_SDR_56,0.348275862
Zhen_SDR_43,Zhen_SDR_57,0.204204204
Zhen_SDR_43,Zhen_SDR_58,0.252124646
Zhen_SDR_43,Zhen_SDR_59,0.290540541
Zhen_SDR_43,Zhen_SDR_60,0.334572491
Zhen_SDR_43,Zhen_SDR_61,0.231974922
Zhen_SDR_43,Zhen_SDR_62,0.264094955
Zhen_SDR_43,Zhen_SDR_63,0.290909091
Zhen_SDR_43,Zhen_SDR_64,0.322222222
Zhen_SDR_43,Zhen_SDR_65,0.293506494
Zhen_SDR_43,Zhen_SDR_66,0.293918919
Zhen_SDR_43,Zhen_SDR_67,0.257763975
Zhen_SDR_43,Zhen_SDR_68,0.236421725
Zhen_SDR_43,Zhen_SDR_69,0.237623762
Zhen_SDR_43,Zhen_SDR_71,0.180685358
Zhen_SDR_43,Zhen_SDR_72,0.306122449
Zhen_SDR_43,Zhen_SDR_73,0.266881029
Zhen_SDR_43,Zhen_SDR_74,0.328358209
Zhen_SDR_43,Zhen_SDR_75,0.25308642
Zhen_SDR_43,Zhen_SDR_76,0.286738351
Zhen_SDR_43,Zhen_SDR_77,0.250803859
Zhen_SDR_43,Zhen_SDR_78,0.282828283
Zhen_SDR_43,Zhen_SDR_79,0.241887906
Zhen_SDR_43,Zhen_SDR_80,0.263888889
Zhen_SDR_43,Zhen_SDR_81,0.258865248
Zhen_SDR_43,Zhen_SDR_82,0.270186335
Zhen_SDR_43,Zhen_SDR_83,0.261538462
Zhen_SDR_43,Zhen_SDR_84,0.29787234
Zhen_SDR_43,Zhen_SDR_85,0.273648649
Zhen_SDR_43,Zhen_SDR_86,0.229773463
Zhen_SDR_43,Zhen_SDR_87,0.306397306
Zhen_SDR_43,Zhen_SDR_88,0.2909699
Zhen_SDR_43,Zhen_SDR_89,0.257234727
Zhen_SDR_43,Zhen_SDR_90,0.198795181
Zhen_SDR_43,Zhen_SDR_91,0.279069767
Zhen_SDR_43,Zhen_SDR_92,0.246648794
Zhen_SDR_43,Zhen_SDR_93,0.269592476
Zhen_SDR_39,Zhen_SDR_40,0.398671096
Zhen_SDR_39,Zhen_SDR_42,0.348534202
Zhen_SDR_39,Zhen_SDR_43,0.270833333
Zhen_SDR_39,Zhen_SDR_44,0.416666667
Zhen_SDR_39,Zhen_SDR_45,0.377358491
Zhen_SDR_39,Zhen_SDR_46,0.300319489
Zhen_SDR_39,Zhen_SDR_47,0.334285714
Zhen_SDR_39,Zhen_SDR_48,0.342424242
Zhen_SDR_39,Zhen_SDR_49,0.293939394
Zhen_SDR_39,Zhen_SDR_50,0.376175549
Zhen_SDR_39,Zhen_SDR_51,0.330218069
Zhen_SDR_39,Zhen_SDR_52,0.321311475
Zhen_SDR_39,Zhen_SDR_53,0.326599327
Zhen_SDR_39,Zhen_SDR_54,0.309037901
Zhen_SDR_39,Zhen_SDR_55,0.346801347
Zhen_SDR_39,Zhen_SDR_56,0.361486486
Zhen_SDR_39,Zhen_SDR_57,0.25297619
Zhen_SDR_39,Zhen_SDR_58,0.318681319
Zhen_SDR_39,Zhen_SDR_59,0.35483871
Zhen_SDR_39,Zhen_SDR_60,0.361204013
Zhen_SDR_39,Zhen_SDR_61,0.307692308
Zhen_SDR_39,Zhen_SDR_62,0.286956522
Zhen_SDR_39,Zhen_SDR_63,0.254071661
Zhen_SDR_39,Zhen_SDR_64,0.336734694
Zhen_SDR_39,Zhen_SDR_65,0.271634615
Zhen_SDR_39,Zhen_SDR_66,0.346405229
Zhen_SDR_39,Zhen_SDR_67,0.321937322
Zhen_SDR_39,Zhen_SDR_68,0.29305136
Zhen_SDR_39,Zhen_SDR_69,0.289719626
Zhen_SDR_39,Zhen_SDR_71,0.228739003
Zhen_SDR_39,Zhen_SDR_72,0.306748466
Zhen_SDR_39,Zhen_SDR_73,0.341059603
Zhen_SDR_39,Zhen_SDR_74,0.279605263
Zhen_SDR_39,Zhen_SDR_75,0.193989071
Zhen_SDR_39,Zhen_SDR_76,0.306962025
Zhen_SDR_39,Zhen_SDR_77,0.276657061
Zhen_SDR_39,Zhen_SDR_78,0.381107492
Zhen_SDR_39,Zhen_SDR_79,0.258823529
Zhen_SDR_39,Zhen_SDR_80,0.276649746
Zhen_SDR_39,Zhen_SDR_81,0.278317152
Zhen_SDR_39,Zhen_SDR_82,0.275964392
Zhen_SDR_39,Zhen_SDR_83,0.288571429
Zhen_SDR_39,Zhen_SDR_84,0.243037975
Zhen_SDR_39,Zhen_SDR_85,0.264367816
Zhen_SDR_39,Zhen_SDR_86,0.246376812
Zhen_SDR_39,Zhen_SDR_87,0.319018405
Zhen_SDR_39,Zhen_SDR_88,0.178921569
Zhen_SDR_39,Zhen_SDR_89,0.269461078
Zhen_SDR_39,Zhen_SDR_90,0.295384615
Zhen_SDR_39,Zhen_SDR_91,0.252906977
Zhen_SDR_39,Zhen_SDR_92,0.268844221
Zhen_SDR_39,Zhen_SDR_93,0.274011299
Zhen_SDR_44,Zhen_SDR_45,0.301587302
Zhen_SDR_44,Zhen_SDR_46,0.217948718
Zhen_SDR_44,Zhen_SDR_47,0.276470588
Zhen_SDR_44,Zhen_SDR_48,0.226256983
Zhen_SDR_44,Zhen_SDR_49,0.18597561
Zhen_SDR_44,Zhen_SDR_50,0.294303797
Zhen_SDR_44,Zhen_SDR_51,0.307692308
Zhen_SDR_44,Zhen_SDR_52,0.388679245
Zhen_SDR_44,Zhen_SDR_53,0.255172414
Zhen_SDR_44,Zhen_SDR_54,0.215976331
Zhen_SDR_44,Zhen_SDR_55,0.293478261
Zhen_SDR_44,Zhen_SDR_56,0.225806452
Zhen_SDR_44,Zhen_SDR_57,0.345724907
Zhen_SDR_44,Zhen_SDR_58,0.22311828
Zhen_SDR_44,Zhen_SDR_59,0.318936877
Zhen_SDR_44,Zhen_SDR_60,0.285211268
Zhen_SDR_44,Zhen_SDR_61,0.248344371
Zhen_SDR_44,Zhen_SDR_62,0.273311897
Zhen_SDR_44,Zhen_SDR_63,0.23890785
Zhen_SDR_44,Zhen_SDR_64,0.230769231
Zhen_SDR_44,Zhen_SDR_65,0.206896552
Zhen_SDR_44,Zhen_SDR_66,0.388059701
Zhen_SDR_44,Zhen_SDR_67,0.248466258
Zhen_SDR_44,Zhen_SDR_68,0.394736842
Zhen_SDR_44,Zhen_SDR_69,0.268456376
Zhen_SDR_44,Zhen_SDR_71,0.307971014
Zhen_SDR_44,Zhen_SDR_72,0.25
Zhen_SDR_44,Zhen_SDR_73,0.238244514
Zhen_SDR_44,Zhen_SDR_74,0.241157556
Zhen_SDR_44,Zhen_SDR_75,0.360594796
Zhen_SDR_44,Zhen_SDR_76,0.347169811
Zhen_SDR_44,Zhen_SDR_77,0.279605263
Zhen_SDR_44,Zhen_SDR_78,0.259259259
Zhen_SDR_44,Zhen_SDR_79,0.243589744
Zhen_SDR_44,Zhen_SDR_80,0.19
Zhen_SDR_44,Zhen_SDR_81,0.23
Zhen_SDR_44,Zhen_SDR_82,0.25732899
Zhen_SDR_44,Zhen_SDR_83,0.24251497
Zhen_SDR_44,Zhen_SDR_84,0.217630854
Zhen_SDR_44,Zhen_SDR_85,0.335714286
Zhen_SDR_44,Zhen_SDR_86,0.310861423
Zhen_SDR_44,Zhen_SDR_87,0.215151515
Zhen_SDR_44,Zhen_SDR_88,0.063380282
Zhen_SDR_44,Zhen_SDR_89,0.234567901
Zhen_SDR_44,Zhen_SDR_90,0.275167785
Zhen_SDR_44,Zhen_SDR_91,0.298561151
Zhen_SDR_44,Zhen_SDR_92,0.235135135
Zhen_SDR_44,Zhen_SDR_93,0.264534884
Zhen_SDR_26,Zhen_SDR_27,0.111111111
Zhen_SDR_26,Zhen_SDR_28,0.212435233
Zhen_SDR_26,Zhen_SDR_29,0.291411043
Zhen_SDR_26,Zhen_SDR_30,0.678688525
Zhen_SDR_26,Zhen_SDR_31,0.219839142
Zhen_SDR_26,Zhen_SDR_32,0.31043956
Zhen_SDR_26,Zhen_SDR_33,0.198473282
Zhen_SDR_26,Zhen_SDR_34,0.130260521
Zhen_SDR_26,Zhen_SDR_35,0.341246291
Zhen_SDR_26,Zhen_SDR_36,0.321656051
Zhen_SDR_26,Zhen_SDR_37,0.264788732
Zhen_SDR_26,Zhen_SDR_38,0.248691099
Zhen_SDR_26,Zhen_SDR_39,0.351585014
Zhen_SDR_26,Zhen_SDR_40,0.343930636
Zhen_SDR_26,Zhen_SDR_42,0.363344051
Zhen_SDR_26,Zhen_SDR_43,0.257763975
Zhen_SDR_26,Zhen_SDR_44,0.247191011
Zhen_SDR_26,Zhen_SDR_45,0.345345345
Zhen_SDR_26,Zhen_SDR_46,0.27696793
Zhen_SDR_26,Zhen_SDR_47,0.297587131
Zhen_SDR_26,Zhen_SDR_48,0.338068182
Zhen_SDR_26,Zhen_SDR_49,0.232620321
Zhen_SDR_26,Zhen_SDR_50,0.23857868
Zhen_SDR_26,Zhen_SDR_51,0.30259366
Zhen_SDR_26,Zhen_SDR_52,0.262536873
Zhen_SDR_26,Zhen_SDR_53,0.265895954
Zhen_SDR_26,Zhen_SDR_54,0.332344214
Zhen_SDR_26,Zhen_SDR_55,0.238372093
Zhen_SDR_26,Zhen_SDR_56,0.33015873
Zhen_SDR_26,Zhen_SDR_57,0.13507109
Zhen_SDR_26,Zhen_SDR_58,0.236907731
Zhen_SDR_26,Zhen_SDR_59,0.332361516
Zhen_SDR_26,Zhen_SDR_60,0.286135693
Zhen_SDR_26,Zhen_SDR_61,0.303405573
Zhen_SDR_26,Zhen_SDR_62,0.130242826
Zhen_SDR_26,Zhen_SDR_63,0.264880952
Zhen_SDR_26,Zhen_SDR_64,0.26443769
Zhen_SDR_26,Zhen_SDR_65,0.274231678
Zhen_SDR_26,Zhen_SDR_66,0.292307692
Zhen_SDR_26,Zhen_SDR_67,0.290410959
Zhen_SDR_26,Zhen_SDR_68,0.238095238
Zhen_SDR_26,Zhen_SDR_69,0.306060606
Zhen_SDR_26,Zhen_SDR_71,0.158415842
Zhen_SDR_26,Zhen_SDR_72,0.290960452
Zhen_SDR_26,Zhen_SDR_73,0.298816568
Zhen_SDR_26,Zhen_SDR_74,0.261363636
Zhen_SDR_26,Zhen_SDR_75,0.239247312
Zhen_SDR_26,Zhen_SDR_76,0.129584352
Zhen_SDR_26,Zhen_SDR_77,0.346504559
Zhen_SDR_26,Zhen_SDR_78,0.366666667
Zhen_SDR_26,Zhen_SDR_79,0.285714286
Zhen_SDR_26,Zhen_SDR_80,0.228773585
Zhen_SDR_26,Zhen_SDR_81,0.183727034
Zhen_SDR_26,Zhen_SDR_82,0.315457413
Zhen_SDR_26,Zhen_SDR_83,0.256
Zhen_SDR_26,Zhen_SDR_84,0.284574468
Zhen_SDR_26,Zhen_SDR_85,0.244623656
Zhen_SDR_26,Zhen_SDR_86,0.427244582
Zhen_SDR_26,Zhen_SDR_87,0.208955224
Zhen_SDR_26,Zhen_SDR_88,0.213930348
Zhen_SDR_26,Zhen_SDR_89,0.191919192
Zhen_SDR_26,Zhen_SDR_90,0.250704225
Zhen_SDR_26,Zhen_SDR_91,0.260744986
Zhen_SDR_26,Zhen_SDR_92,0.26618705
Zhen_SDR_26,Zhen_SDR_93,0.272
Zhen_SDR_35,Zhen_SDR_36,0.373239437
Zhen_SDR_35,Zhen_SDR_37,0.414715719
Zhen_SDR_35,Zhen_SDR_38,0.35443038
Zhen_SDR_35,Zhen_SDR_39,0.431818182
Zhen_SDR_35,Zhen_SDR_40,0.447811448
Zhen_SDR_35,Zhen_SDR_42,0.361842105
Zhen_SDR_35,Zhen_SDR_43,0.319078947
Zhen_SDR_35,Zhen_SDR_44,0.383333333
Zhen_SDR_35,Zhen_SDR_45,0.350318471
Zhen_SDR_35,Zhen_SDR_46,0.323432343
Zhen_SDR_35,Zhen_SDR_47,0.296918768
Zhen_SDR_35,Zhen_SDR_48,0.301449275
Zhen_SDR_35,Zhen_SDR_49,0.277777778
Zhen_SDR_35,Zhen_SDR_50,0.369863014
Zhen_SDR_35,Zhen_SDR_51,0.367697595
Zhen_SDR_35,Zhen_SDR_52,0.302547771
Zhen_SDR_35,Zhen_SDR_53,0.348591549
Zhen_SDR_35,Zhen_SDR_54,0.33125
Zhen_SDR_35,Zhen_SDR_55,0.320819113
Zhen_SDR_35,Zhen_SDR_56,0.338709677
Zhen_SDR_35,Zhen_SDR_57,0.259701493
Zhen_SDR_35,Zhen_SDR_58,0.327731092
Zhen_SDR_35,Zhen_SDR_59,0.350649351
Zhen_SDR_35,Zhen_SDR_60,0.363957597
Zhen_SDR_35,Zhen_SDR_61,0.363945578
Zhen_SDR_35,Zhen_SDR_62,0.274143302
Zhen_SDR_35,Zhen_SDR_63,0.327759197
Zhen_SDR_35,Zhen_SDR_64,0.302721088
Zhen_SDR_35,Zhen_SDR_65,0.264563107
Zhen_SDR_35,Zhen_SDR_66,0.402135231
Zhen_SDR_35,Zhen_SDR_67,0.379310345
Zhen_SDR_35,Zhen_SDR_68,0.347972973
Zhen_SDR_35,Zhen_SDR_69,0.320634921
Zhen_SDR_35,Zhen_SDR_71,0.258675079
Zhen_SDR_35,Zhen_SDR_72,0.291021672
Zhen_SDR_35,Zhen_SDR_73,0.155778894
Zhen_SDR_35,Zhen_SDR_74,0.316666667
Zhen_SDR_35,Zhen_SDR_75,0.259587021
Zhen_SDR_35,Zhen_SDR_76,0.3125
Zhen_SDR_35,Zhen_SDR_77,0.212987013
Zhen_SDR_35,Zhen_SDR_78,0.333333333
Zhen_SDR_35,Zhen_SDR_79,0.365131579
Zhen_SDR_35,Zhen_SDR_80,0.267352185
Zhen_SDR_35,Zhen_SDR_81,0.332225914
Zhen_SDR_35,Zhen_SDR_82,0.348242812
Zhen_SDR_35,Zhen_SDR_83,0.200564972
Zhen_SDR_35,Zhen_SDR_84,0.234332425
Zhen_SDR_35,Zhen_SDR_85,0.25433526
Zhen_SDR_35,Zhen_SDR_86,0.233236152
Zhen_SDR_35,Zhen_SDR_87,0.258855586
Zhen_SDR_35,Zhen_SDR_88,0.259776536
Zhen_SDR_35,Zhen_SDR_89,0.057692308
Zhen_SDR_35,Zhen_SDR_90,0.093240093
Zhen_SDR_35,Zhen_SDR_91,0.352750809
Zhen_SDR_35,Zhen_SDR_92,0.252525253
Zhen_SDR_35,Zhen_SDR_93,0.281337047
Zhen_SDR_32,Zhen_SDR_33,0.396825397
Zhen_SDR_32,Zhen_SDR_34,0.273381295
Zhen_SDR_32,Zhen_SDR_35,0.263586957
Zhen_SDR_32,Zhen_SDR_36,0.332298137
Zhen_SDR_32,Zhen_SDR_37,0.315186246
Zhen_SDR_32,Zhen_SDR_38,0.21319797
Zhen_SDR_32,Zhen_SDR_39,0.323943662
Zhen_SDR_32,Zhen_SDR_40,0.311294766
Zhen_SDR_32,Zhen_SDR_42,0.275757576
Zhen_SDR_32,Zhen_SDR_43,0.252148997
Zhen_SDR_32,Zhen_SDR_44,0.255014327
Zhen_SDR_32,Zhen_SDR_45,0.335365854
Zhen_SDR_32,Zhen_SDR_46,0.301169591
Zhen_SDR_32,Zhen_SDR_47,0.339943343
Zhen_SDR_32,Zhen_SDR_48,0.304
Zhen_SDR_32,Zhen_SDR_49,0.226890756
Zhen_SDR_32,Zhen_SDR_50,0.316715543
Zhen_SDR_32,Zhen_SDR_51,0.267045455
Zhen_SDR_32,Zhen_SDR_52,0.23495702
Zhen_SDR_32,Zhen_SDR_53,0.110859729
Zhen_SDR_32,Zhen_SDR_54,0.313953488
Zhen_SDR_32,Zhen_SDR_55,0.171957672
Zhen_SDR_32,Zhen_SDR_56,0.347962382
Zhen_SDR_32,Zhen_SDR_57,0.221052632
Zhen_SDR_32,Zhen_SDR_58,0.290575916
Zhen_SDR_32,Zhen_SDR_59,0.196808511
Zhen_SDR_32,Zhen_SDR_60,0.317460317
Zhen_SDR_32,Zhen_SDR_61,0.346875
Zhen_SDR_32,Zhen_SDR_62,0.317507418
Zhen_SDR_32,Zhen_SDR_63,0.285714286
Zhen_SDR_32,Zhen_SDR_64,0.245810056
Zhen_SDR_32,Zhen_SDR_65,0.257918552
Zhen_SDR_32,Zhen_SDR_66,0.291176471
Zhen_SDR_32,Zhen_SDR_67,0.249370277
Zhen_SDR_32,Zhen_SDR_68,0.281976744
Zhen_SDR_32,Zhen_SDR_69,0.242774566
Zhen_SDR_32,Zhen_SDR_71,0.296089385
Zhen_SDR_32,Zhen_SDR_72,0.203608247
Zhen_SDR_32,Zhen_SDR_73,0.445482866
Zhen_SDR_32,Zhen_SDR_74,0.230978261
Zhen_SDR_32,Zhen_SDR_75,0.269121813
Zhen_SDR_32,Zhen_SDR_76,0.274626866
Zhen_SDR_32,Zhen_SDR_77,0.358255452
Zhen_SDR_32,Zhen_SDR_78,0.305232558
Zhen_SDR_32,Zhen_SDR_79,0.26541555
Zhen_SDR_32,Zhen_SDR_80,0.282051282
Zhen_SDR_32,Zhen_SDR_81,0.190104167
Zhen_SDR_32,Zhen_SDR_82,0.319526627
Zhen_SDR_32,Zhen_SDR_83,0.09394572
Zhen_SDR_32,Zhen_SDR_84,0.272727273
Zhen_SDR_32,Zhen_SDR_85,0.152882206
Zhen_SDR_32,Zhen_SDR_86,0.222520107
Zhen_SDR_32,Zhen_SDR_87,0.398734177
Zhen_SDR_32,Zhen_SDR_88,0.397435897
Zhen_SDR_32,Zhen_SDR_89,0.233516484
Zhen_SDR_32,Zhen_SDR_90,0.342342342
Zhen_SDR_32,Zhen_SDR_91,0.28
Zhen_SDR_32,Zhen_SDR_92,0.249406176
Zhen_SDR_32,Zhen_SDR_93,0.418397626
Zhen_SDR_46,Zhen_SDR_47,0.28115942
Zhen_SDR_46,Zhen_SDR_48,0.321981424
Zhen_SDR_46,Zhen_SDR_49,0.253289474
Zhen_SDR_46,Zhen_SDR_50,0.312080537
Zhen_SDR_46,Zhen_SDR_51,0.310810811
Zhen_SDR_46,Zhen_SDR_52,0.268987342
Zhen_SDR_46,Zhen_SDR_53,0.345454545
Zhen_SDR_46,Zhen_SDR_54,0.5
Zhen_SDR_46,Zhen_SDR_55,0.226415094
Zhen_SDR_46,Zhen_SDR_56,0.283687943
Zhen_SDR_46,Zhen_SDR_57,0.223564955
Zhen_SDR_46,Zhen_SDR_58,0.357142857
Zhen_SDR_46,Zhen_SDR_59,0.328519856
Zhen_SDR_46,Zhen_SDR_60,0.185507246
Zhen_SDR_46,Zhen_SDR_61,0.309608541
Zhen_SDR_46,Zhen_SDR_62,0.271084337
Zhen_SDR_46,Zhen_SDR_63,0.468253968
Zhen_SDR_46,Zhen_SDR_64,0.403225806
Zhen_SDR_46,Zhen_SDR_65,0.243718593
Zhen_SDR_46,Zhen_SDR_66,0.247557003
Zhen_SDR_46,Zhen_SDR_67,0.363057325
Zhen_SDR_46,Zhen_SDR_68,0.285234899
Zhen_SDR_46,Zhen_SDR_69,0.302405498
Zhen_SDR_46,Zhen_SDR_71,0.25
Zhen_SDR_46,Zhen_SDR_72,0.247761194
Zhen_SDR_46,Zhen_SDR_73,0.324041812
Zhen_SDR_46,Zhen_SDR_74,0.256055363
Zhen_SDR_46,Zhen_SDR_75,0.154471545
Zhen_SDR_46,Zhen_SDR_76,0.24025974
Zhen_SDR_46,Zhen_SDR_77,0.306709265
Zhen_SDR_46,Zhen_SDR_78,0.314381271
Zhen_SDR_46,Zhen_SDR_79,0.280487805
Zhen_SDR_46,Zhen_SDR_80,0.316384181
Zhen_SDR_46,Zhen_SDR_81,0.268551237
Zhen_SDR_46,Zhen_SDR_82,0.330960854
Zhen_SDR_46,Zhen_SDR_83,0.247787611
Zhen_SDR_46,Zhen_SDR_84,0.261494253
Zhen_SDR_46,Zhen_SDR_85,0.254545455
Zhen_SDR_46,Zhen_SDR_86,0.075829384
Zhen_SDR_46,Zhen_SDR_87,0.287461774
Zhen_SDR_46,Zhen_SDR_88,0.297546012
Zhen_SDR_46,Zhen_SDR_89,0.269592476
Zhen_SDR_46,Zhen_SDR_90,0.195906433
Zhen_SDR_46,Zhen_SDR_91,0.258675079
Zhen_SDR_46,Zhen_SDR_92,0.069632495
Zhen_SDR_46,Zhen_SDR_93,0.32807571
Zhen_SDR_34,Zhen_SDR_35,0.253768844
Zhen_SDR_34,Zhen_SDR_36,0.220472441
Zhen_SDR_34,Zhen_SDR_37,0.234883721
Zhen_SDR_34,Zhen_SDR_38,0.251851852
Zhen_SDR_34,Zhen_SDR_39,0.196035242
Zhen_SDR_34,Zhen_SDR_40,0.156950673
Zhen_SDR_34,Zhen_SDR_42,0.252659574
Zhen_SDR_34,Zhen_SDR_43,0.230971129
Zhen_SDR_34,Zhen_SDR_44,0.233243968
Zhen_SDR_34,Zhen_SDR_45,0.277634961
Zhen_SDR_34,Zhen_SDR_46,0.09650924
Zhen_SDR_34,Zhen_SDR_47,0.268765133
Zhen_SDR_34,Zhen_SDR_48,0.19955157
Zhen_SDR_34,Zhen_SDR_49,0.169811321
Zhen_SDR_34,Zhen_SDR_50,0.2525
Zhen_SDR_34,Zhen_SDR_51,0.234536082
Zhen_SDR_34,Zhen_SDR_52,0.012589928
Zhen_SDR_34,Zhen_SDR_53,0.206896552
Zhen_SDR_34,Zhen_SDR_54,0.217721519
Zhen_SDR_34,Zhen_SDR_55,0.228723404
Zhen_SDR_34,Zhen_SDR_56,0.198547215
Zhen_SDR_34,Zhen_SDR_57,0.2578125
Zhen_SDR_34,Zhen_SDR_58,0.210176991
Zhen_SDR_34,Zhen_SDR_59,0.22418136
Zhen_SDR_34,Zhen_SDR_60,0.225388601
Zhen_SDR_34,Zhen_SDR_61,0.206982544
Zhen_SDR_34,Zhen_SDR_62,0.231884058
Zhen_SDR_34,Zhen_SDR_63,0.229551451
Zhen_SDR_34,Zhen_SDR_64,0.249322493
Zhen_SDR_34,Zhen_SDR_65,0.226215645
Zhen_SDR_34,Zhen_SDR_66,0.199029126
Zhen_SDR_34,Zhen_SDR_67,0.21728972
Zhen_SDR_34,Zhen_SDR_68,0.267379679
Zhen_SDR_34,Zhen_SDR_69,0.198019802
Zhen_SDR_34,Zhen_SDR_71,0.220779221
Zhen_SDR_34,Zhen_SDR_72,0.199052133
Zhen_SDR_34,Zhen_SDR_73,0.281984334
Zhen_SDR_34,Zhen_SDR_74,0.236702128
Zhen_SDR_34,Zhen_SDR_75,0.2734375
Zhen_SDR_34,Zhen_SDR_76,0.244094488
Zhen_SDR_34,Zhen_SDR_77,0.278074866
Zhen_SDR_34,Zhen_SDR_78,0.267567568
Zhen_SDR_34,Zhen_SDR_79,0.171875
Zhen_SDR_34,Zhen_SDR_80,0.22
