SDR1,SDR2,subset_tm
Zhen_SDR_27,Zhen_SDR_8,0.5672
Zhen_SDR_27,Zhen_SDR_90,0.5342
Zhen_SDR_27,Zhen_SDR_35,0.69151
Zhen_SDR_27,Zhen_SDR_62,0.54329
Zhen_SDR_27,Zhen_SDR_1,0.70274
Zhen_SDR_27,Zhen_SDR_59,0.62221
Zhen_SDR_27,Zhen_SDR_26,0.69289
Zhen_SDR_27,Zhen_SDR_25,0.62703
Zhen_SDR_27,Zhen_SDR_6,0.49061
Zhen_SDR_27,Zhen_SDR_2,0.72021
Zhen_SDR_27,Zhen_SDR_51,0.57073
Zhen_SDR_27,Zhen_SDR_29,0.5231
Zhen_SDR_27,Zhen_SDR_64,0.6656
Zhen_SDR_27,Zhen_SDR_10,0.48339
Zhen_SDR_27,Zhen_SDR_45,0.68375
Zhen_SDR_27,Zhen_SDR_71,0.4696
Zhen_SDR_27,Zhen_SDR_74,0.65864
Zhen_SDR_57,Zhen_SDR_13,0.66043
Zhen_SDR_27,Zhen_SDR_49,0.59029
Zhen_SDR_57,Zhen_SDR_91,0.59426
Zhen_SDR_57,Zhen_SDR_55,0.61467
Zhen_SDR_57,Zhen_SDR_66,0.59786
Zhen_SDR_57,Zhen_SDR_79,0.6156
Zhen_SDR_27,Zhen_SDR_80,0.6393
Zhen_SDR_27,Zhen_SDR_84,0.59569
Zhen_SDR_57,Zhen_SDR_82,0.61423
Zhen_SDR_27,Zhen_SDR_85,0.46829
Zhen_SDR_57,Zhen_SDR_89,0.54619
Zhen_SDR_57,Zhen_SDR_18,0.59392
Zhen_SDR_57,Zhen_SDR_78,0.61992
Zhen_SDR_57,Zhen_SDR_19,0.6423
Zhen_SDR_57,Zhen_SDR_33,0.63646
Zhen_SDR_57,Zhen_SDR_4,0.65231
Zhen_SDR_57,Zhen_SDR_23,0.6404
Zhen_SDR_57,Zhen_SDR_72,0.60636
Zhen_SDR_57,Zhen_SDR_37,0.61837
Zhen_SDR_57,Zhen_SDR_2,0.62596
Zhen_SDR_57,Zhen_SDR_46,0.62609
Zhen_SDR_57,Zhen_SDR_69,0.61604
Zhen_SDR_57,Zhen_SDR_47,0.6138
Zhen_SDR_57,Zhen_SDR_81,0.63598
Zhen_SDR_57,Zhen_SDR_88,0.6408
Zhen_SDR_57,Zhen_SDR_61,0.62122
Zhen_SDR_57,Zhen_SDR_83,0.58701
Zhen_SDR_57,Zhen_SDR_17,0.61336
Zhen_SDR_57,Zhen_SDR_63,0.55137
Zhen_SDR_57,Zhen_SDR_32,0.63712
Zhen_SDR_57,Zhen_SDR_68,0.59136
Zhen_SDR_57,Zhen_SDR_34,0.56693
Zhen_SDR_57,Zhen_SDR_6,0.64317
Zhen_SDR_57,Zhen_SDR_56,0.60924
Zhen_SDR_57,Zhen_SDR_52,0.66648
Zhen_SDR_57,Zhen_SDR_1,0.64937
Zhen_SDR_57,Zhen_SDR_86,0.63854
Zhen_SDR_57,Zhen_SDR_8,0.64492
Zhen_SDR_57,Zhen_SDR_35,0.62409
Zhen_SDR_57,Zhen_SDR_25,0.6195
Zhen_SDR_57,Zhen_SDR_65,0.61975
Zhen_SDR_57,Zhen_SDR_26,0.61418
Zhen_SDR_57,Zhen_SDR_90,0.59109
Zhen_SDR_57,Zhen_SDR_62,0.76019
Zhen_SDR_57,Zhen_SDR_30,0.61991
Zhen_SDR_57,Zhen_SDR_59,0.63386
Zhen_SDR_57,Zhen_SDR_45,0.64171
Zhen_SDR_57,Zhen_SDR_60,0.58618
Zhen_SDR_57,Zhen_SDR_51,0.64507
Zhen_SDR_57,Zhen_SDR_29,0.62642
Zhen_SDR_57,Zhen_SDR_64,0.59474
Zhen_SDR_57,Zhen_SDR_10,0.62515
Zhen_SDR_57,Zhen_SDR_71,0.64073
Zhen_SDR_57,Zhen_SDR_74,0.5849
Zhen_SDR_57,Zhen_SDR_49,0.43588
Zhen_SDR_13,Zhen_SDR_66,0.71767
Zhen_SDR_13,Zhen_SDR_91,0.69575
Zhen_SDR_13,Zhen_SDR_55,0.77175
Zhen_SDR_13,Zhen_SDR_37,0.77077
Zhen_SDR_13,Zhen_SDR_79,0.79209
Zhen_SDR_13,Zhen_SDR_89,0.60111
Zhen_SDR_13,Zhen_SDR_82,0.74898
Zhen_SDR_13,Zhen_SDR_19,0.77631
Zhen_SDR_13,Zhen_SDR_69,0.7437
Zhen_SDR_57,Zhen_SDR_80,0.58994
Zhen_SDR_13,Zhen_SDR_18,0.73083
Zhen_SDR_13,Zhen_SDR_47,0.74317
Zhen_SDR_57,Zhen_SDR_84,0.63391
Zhen_SDR_13,Zhen_SDR_4,0.8005
Zhen_SDR_13,Zhen_SDR_78,0.78704
Zhen_SDR_13,Zhen_SDR_23,0.5661
Zhen_SDR_13,Zhen_SDR_68,0.66257
Zhen_SDR_13,Zhen_SDR_86,0.6956
Zhen_SDR_57,Zhen_SDR_85,0.61314
Zhen_SDR_13,Zhen_SDR_1,0.79188
Zhen_SDR_13,Zhen_SDR_2,0.77991
Zhen_SDR_13,Zhen_SDR_72,0.70938
Zhen_SDR_13,Zhen_SDR_33,0.79955
Zhen_SDR_13,Zhen_SDR_63,0.69326
Zhen_SDR_13,Zhen_SDR_46,0.78111
Zhen_SDR_13,Zhen_SDR_34,0.71954
Zhen_SDR_13,Zhen_SDR_83,0.75065
Zhen_SDR_13,Zhen_SDR_6,0.69595
Zhen_SDR_13,Zhen_SDR_61,0.85748
Zhen_SDR_13,Zhen_SDR_90,0.77263
Zhen_SDR_13,Zhen_SDR_81,0.80491
Zhen_SDR_13,Zhen_SDR_25,0.788
Zhen_SDR_13,Zhen_SDR_60,0.72705
Zhen_SDR_13,Zhen_SDR_52,0.7878
Zhen_SDR_13,Zhen_SDR_17,0.79515
Zhen_SDR_13,Zhen_SDR_32,0.8234
Zhen_SDR_13,Zhen_SDR_56,0.76612
Zhen_SDR_13,Zhen_SDR_62,0.78861
Zhen_SDR_13,Zhen_SDR_30,0.74734
Zhen_SDR_13,Zhen_SDR_8,0.83617
Zhen_SDR_13,Zhen_SDR_65,0.73151
Zhen_SDR_13,Zhen_SDR_26,0.82174
Zhen_SDR_13,Zhen_SDR_59,0.74342
Zhen_SDR_13,Zhen_SDR_10,0.72694
Zhen_SDR_13,Zhen_SDR_29,0.79307
Zhen_SDR_13,Zhen_SDR_88,0.85072
Zhen_SDR_13,Zhen_SDR_51,0.87556
Zhen_SDR_13,Zhen_SDR_45,0.86884
Zhen_SDR_13,Zhen_SDR_64,0.74678
Zhen_SDR_13,Zhen_SDR_35,0.7776
Zhen_SDR_13,Zhen_SDR_71,0.73596
Zhen_SDR_13,Zhen_SDR_49,0.57888
Zhen_SDR_13,Zhen_SDR_85,0.67697
Zhen_SDR_91,Zhen_SDR_66,0.658
Zhen_SDR_13,Zhen_SDR_74,0.69633
Zhen_SDR_91,Zhen_SDR_37,0.66939
Zhen_SDR_91,Zhen_SDR_79,0.64037
Zhen_SDR_91,Zhen_SDR_82,0.693
Zhen_SDR_13,Zhen_SDR_84,0.75688
Zhen_SDR_91,Zhen_SDR_47,0.86829
Zhen_SDR_13,Zhen_SDR_80,0.70502
Zhen_SDR_91,Zhen_SDR_69,0.65765
Zhen_SDR_91,Zhen_SDR_18,0.67021
Zhen_SDR_91,Zhen_SDR_89,0.55316
Zhen_SDR_91,Zhen_SDR_19,0.61401
Zhen_SDR_91,Zhen_SDR_78,0.66241
Zhen_SDR_91,Zhen_SDR_72,0.884
Zhen_SDR_91,Zhen_SDR_55,0.68476
Zhen_SDR_91,Zhen_SDR_33,0.64178
Zhen_SDR_91,Zhen_SDR_4,0.69316
Zhen_SDR_91,Zhen_SDR_1,0.70409
Zhen_SDR_91,Zhen_SDR_2,0.68702
Zhen_SDR_91,Zhen_SDR_23,0.49754
Zhen_SDR_91,Zhen_SDR_46,0.69345
Zhen_SDR_91,Zhen_SDR_88,0.66982
Zhen_SDR_91,Zhen_SDR_86,0.57838
Zhen_SDR_91,Zhen_SDR_83,0.63162
Zhen_SDR_91,Zhen_SDR_63,0.63216
Zhen_SDR_91,Zhen_SDR_81,0.66492
Zhen_SDR_91,Zhen_SDR_34,0.63968
Zhen_SDR_91,Zhen_SDR_60,0.65587
Zhen_SDR_91,Zhen_SDR_61,0.6384
Zhen_SDR_91,Zhen_SDR_65,0.87829
Zhen_SDR_91,Zhen_SDR_90,0.70792
Zhen_SDR_91,Zhen_SDR_68,0.53304
Zhen_SDR_91,Zhen_SDR_17,0.65977
Zhen_SDR_91,Zhen_SDR_32,0.67144
Zhen_SDR_91,Zhen_SDR_56,0.66615
Zhen_SDR_91,Zhen_SDR_25,0.70198
Zhen_SDR_91,Zhen_SDR_62,0.6648
Zhen_SDR_91,Zhen_SDR_35,0.66961
Zhen_SDR_91,Zhen_SDR_59,0.69492
Zhen_SDR_91,Zhen_SDR_8,0.6339
Zhen_SDR_91,Zhen_SDR_26,0.65855
Zhen_SDR_91,Zhen_SDR_45,0.67747
Zhen_SDR_91,Zhen_SDR_71,0.59914
Zhen_SDR_91,Zhen_SDR_52,0.62672
Zhen_SDR_91,Zhen_SDR_6,0.60708
Zhen_SDR_91,Zhen_SDR_29,0.65019
Zhen_SDR_91,Zhen_SDR_64,0.62682
Zhen_SDR_91,Zhen_SDR_74,0.66939
Zhen_SDR_91,Zhen_SDR_49,0.46715
Zhen_SDR_91,Zhen_SDR_30,0.61791
Zhen_SDR_91,Zhen_SDR_51,0.64968
Zhen_SDR_91,Zhen_SDR_10,0.57133
Zhen_SDR_37,Zhen_SDR_79,0.72869
Zhen_SDR_37,Zhen_SDR_66,0.68794
Zhen_SDR_91,Zhen_SDR_80,0.87532
Zhen_SDR_37,Zhen_SDR_55,0.70702
Zhen_SDR_91,Zhen_SDR_84,0.89037
Zhen_SDR_37,Zhen_SDR_89,0.49488
Zhen_SDR_37,Zhen_SDR_69,0.61123
Zhen_SDR_37,Zhen_SDR_47,0.74569
Zhen_SDR_37,Zhen_SDR_82,0.68892
Zhen_SDR_91,Zhen_SDR_85,0.84562
Zhen_SDR_37,Zhen_SDR_19,0.57447
Zhen_SDR_37,Zhen_SDR_4,0.72391
Zhen_SDR_37,Zhen_SDR_18,0.76907
Zhen_SDR_37,Zhen_SDR_78,0.73377
Zhen_SDR_37,Zhen_SDR_68,0.59089
Zhen_SDR_37,Zhen_SDR_33,0.61858
Zhen_SDR_37,Zhen_SDR_1,0.85515
Zhen_SDR_37,Zhen_SDR_72,0.60492
Zhen_SDR_37,Zhen_SDR_46,0.74268
Zhen_SDR_37,Zhen_SDR_81,0.66931
Zhen_SDR_37,Zhen_SDR_2,0.84455
Zhen_SDR_37,Zhen_SDR_86,0.55355
Zhen_SDR_37,Zhen_SDR_63,0.69915
Zhen_SDR_37,Zhen_SDR_83,0.70657
Zhen_SDR_37,Zhen_SDR_61,0.65846
Zhen_SDR_37,Zhen_SDR_88,0.72086
Zhen_SDR_37,Zhen_SDR_23,0.44543
Zhen_SDR_37,Zhen_SDR_90,0.62621
Zhen_SDR_37,Zhen_SDR_6,0.60988
Zhen_SDR_37,Zhen_SDR_17,0.77897
Zhen_SDR_37,Zhen_SDR_34,0.6842
Zhen_SDR_37,Zhen_SDR_60,0.74163
Zhen_SDR_37,Zhen_SDR_32,0.74752
Zhen_SDR_37,Zhen_SDR_56,0.81484
Zhen_SDR_37,Zhen_SDR_25,0.70748
Zhen_SDR_37,Zhen_SDR_65,0.72648
Zhen_SDR_37,Zhen_SDR_8,0.66589
Zhen_SDR_37,Zhen_SDR_35,0.84198
Zhen_SDR_37,Zhen_SDR_62,0.66053
Zhen_SDR_37,Zhen_SDR_59,0.70013
Zhen_SDR_37,Zhen_SDR_51,0.65706
Zhen_SDR_37,Zhen_SDR_29,0.62434
Zhen_SDR_37,Zhen_SDR_30,0.60541
Zhen_SDR_37,Zhen_SDR_71,0.57292
Zhen_SDR_37,Zhen_SDR_45,0.76732
Zhen_SDR_37,Zhen_SDR_64,0.69119
Zhen_SDR_37,Zhen_SDR_26,0.77226
Zhen_SDR_37,Zhen_SDR_10,0.56125
Zhen_SDR_37,Zhen_SDR_52,0.60509
Zhen_SDR_37,Zhen_SDR_74,0.68403
Zhen_SDR_37,Zhen_SDR_49,0.58104
Zhen_SDR_47,Zhen_SDR_66,0.57663
Zhen_SDR_37,Zhen_SDR_85,0.56808
Zhen_SDR_37,Zhen_SDR_80,0.70988
Zhen_SDR_47,Zhen_SDR_55,0.64417
Zhen_SDR_47,Zhen_SDR_79,0.66634
Zhen_SDR_37,Zhen_SDR_84,0.69498
Zhen_SDR_47,Zhen_SDR_69,0.57947
Zhen_SDR_47,Zhen_SDR_82,0.67118
Zhen_SDR_47,Zhen_SDR_19,0.54396
Zhen_SDR_47,Zhen_SDR_89,0.46822
Zhen_SDR_47,Zhen_SDR_18,0.65862
Zhen_SDR_47,Zhen_SDR_68,0.47239
Zhen_SDR_47,Zhen_SDR_78,0.6647
Zhen_SDR_47,Zhen_SDR_23,0.41863
Zhen_SDR_47,Zhen_SDR_33,0.57534
Zhen_SDR_47,Zhen_SDR_4,0.62333
Zhen_SDR_47,Zhen_SDR_72,0.77993
Zhen_SDR_47,Zhen_SDR_1,0.71159
Zhen_SDR_47,Zhen_SDR_46,0.72168
Zhen_SDR_47,Zhen_SDR_2,0.70932
Zhen_SDR_47,Zhen_SDR_81,0.6047
Zhen_SDR_47,Zhen_SDR_63,0.64764
Zhen_SDR_47,Zhen_SDR_88,0.68883
Zhen_SDR_47,Zhen_SDR_83,0.62225
Zhen_SDR_47,Zhen_SDR_86,0.51816
Zhen_SDR_47,Zhen_SDR_34,0.66286
Zhen_SDR_47,Zhen_SDR_32,0.70477
Zhen_SDR_47,Zhen_SDR_6,0.50138
Zhen_SDR_47,Zhen_SDR_60,0.63852
Zhen_SDR_47,Zhen_SDR_65,0.87324
Zhen_SDR_47,Zhen_SDR_52,0.56032
Zhen_SDR_47,Zhen_SDR_25,0.71543
Zhen_SDR_47,Zhen_SDR_35,0.6919
Zhen_SDR_47,Zhen_SDR_30,0.55918
Zhen_SDR_47,Zhen_SDR_8,0.5834
Zhen_SDR_47,Zhen_SDR_62,0.58517
Zhen_SDR_47,Zhen_SDR_61,0.61942
Zhen_SDR_47,Zhen_SDR_26,0.71861
Zhen_SDR_47,Zhen_SDR_90,0.62442
Zhen_SDR_47,Zhen_SDR_29,0.58279
Zhen_SDR_47,Zhen_SDR_59,0.65916
Zhen_SDR_47,Zhen_SDR_64,0.6622
Zhen_SDR_47,Zhen_SDR_45,0.6978
Zhen_SDR_79,Zhen_SDR_66,0.61831
Zhen_SDR_47,Zhen_SDR_17,0.70145
Zhen_SDR_47,Zhen_SDR_56,0.68123
Zhen_SDR_47,Zhen_SDR_49,0.52929
Zhen_SDR_47,Zhen_SDR_85,0.72593
Zhen_SDR_47,Zhen_SDR_74,0.65505
Zhen_SDR_79,Zhen_SDR_55,0.73164
Zhen_SDR_47,Zhen_SDR_71,0.51916
Zhen_SDR_79,Zhen_SDR_69,0.65462
Zhen_SDR_47,Zhen_SDR_80,0.8911
Zhen_SDR_79,Zhen_SDR_82,0.74437
Zhen_SDR_79,Zhen_SDR_89,0.52561
Zhen_SDR_47,Zhen_SDR_51,0.60327
Zhen_SDR_79,Zhen_SDR_78,0.79645
Zhen_SDR_79,Zhen_SDR_19,0.63109
Zhen_SDR_79,Zhen_SDR_4,0.71839
Zhen_SDR_79,Zhen_SDR_18,0.75199
Zhen_SDR_79,Zhen_SDR_86,0.59868
Zhen_SDR_47,Zhen_SDR_84,0.83807
Zhen_SDR_79,Zhen_SDR_68,0.57076
Zhen_SDR_79,Zhen_SDR_23,0.47727
Zhen_SDR_47,Zhen_SDR_10,0.50795
Zhen_SDR_79,Zhen_SDR_72,0.6047
Zhen_SDR_79,Zhen_SDR_1,0.78949
Zhen_SDR_79,Zhen_SDR_2,0.7706
Zhen_SDR_79,Zhen_SDR_33,0.66762
Zhen_SDR_79,Zhen_SDR_81,0.73606
Zhen_SDR_79,Zhen_SDR_83,0.72573
Zhen_SDR_79,Zhen_SDR_46,0.77801
Zhen_SDR_79,Zhen_SDR_63,0.71673
Zhen_SDR_79,Zhen_SDR_61,0.72067
Zhen_SDR_79,Zhen_SDR_88,0.79861
Zhen_SDR_79,Zhen_SDR_34,0.71747
Zhen_SDR_79,Zhen_SDR_6,0.60203
Zhen_SDR_79,Zhen_SDR_90,0.64116
Zhen_SDR_79,Zhen_SDR_60,0.73459
Zhen_SDR_79,Zhen_SDR_32,0.77807
Zhen_SDR_79,Zhen_SDR_56,0.76777
Zhen_SDR_79,Zhen_SDR_17,0.85796
Zhen_SDR_79,Zhen_SDR_8,0.68593
Zhen_SDR_79,Zhen_SDR_25,0.73569
Zhen_SDR_79,Zhen_SDR_35,0.76218
Zhen_SDR_79,Zhen_SDR_52,0.66523
Zhen_SDR_79,Zhen_SDR_65,0.71989
Zhen_SDR_79,Zhen_SDR_62,0.66351
Zhen_SDR_79,Zhen_SDR_59,0.73694
Zhen_SDR_79,Zhen_SDR_26,0.80433
Zhen_SDR_79,Zhen_SDR_30,0.65312
Zhen_SDR_79,Zhen_SDR_51,0.70624
Zhen_SDR_79,Zhen_SDR_10,0.61241
Zhen_SDR_79,Zhen_SDR_45,0.80016
Zhen_SDR_79,Zhen_SDR_71,0.59841
Zhen_SDR_79,Zhen_SDR_29,0.64444
Zhen_SDR_79,Zhen_SDR_64,0.77044
Zhen_SDR_66,Zhen_SDR_55,0.75758
Zhen_SDR_79,Zhen_SDR_85,0.57375
Zhen_SDR_79,Zhen_SDR_49,0.60155
Zhen_SDR_79,Zhen_SDR_74,0.72083
Zhen_SDR_66,Zhen_SDR_69,0.7332
Zhen_SDR_66,Zhen_SDR_82,0.69775
Zhen_SDR_66,Zhen_SDR_18,0.76175
Zhen_SDR_66,Zhen_SDR_19,0.66895
Zhen_SDR_79,Zhen_SDR_80,0.71509
Zhen_SDR_66,Zhen_SDR_78,0.73865
Zhen_SDR_79,Zhen_SDR_84,0.69528
Zhen_SDR_66,Zhen_SDR_23,0.5128
Zhen_SDR_66,Zhen_SDR_86,0.62755
Zhen_SDR_66,Zhen_SDR_4,0.76955
Zhen_SDR_66,Zhen_SDR_1,0.85674
Zhen_SDR_66,Zhen_SDR_33,0.71859
Zhen_SDR_66,Zhen_SDR_68,0.66816
Zhen_SDR_66,Zhen_SDR_46,0.75771
Zhen_SDR_66,Zhen_SDR_2,0.87604
Zhen_SDR_66,Zhen_SDR_88,0.72214
Zhen_SDR_66,Zhen_SDR_89,0.58775
Zhen_SDR_66,Zhen_SDR_81,0.75127
Zhen_SDR_66,Zhen_SDR_61,0.70003
Zhen_SDR_66,Zhen_SDR_63,0.70502
Zhen_SDR_66,Zhen_SDR_34,0.65759
Zhen_SDR_66,Zhen_SDR_60,0.75457
Zhen_SDR_66,Zhen_SDR_65,0.72327
Zhen_SDR_66,Zhen_SDR_6,0.71573
Zhen_SDR_66,Zhen_SDR_83,0.71444
Zhen_SDR_66,Zhen_SDR_72,0.72615
Zhen_SDR_66,Zhen_SDR_90,0.69258
Zhen_SDR_66,Zhen_SDR_32,0.73866
Zhen_SDR_66,Zhen_SDR_17,0.74077
Zhen_SDR_66,Zhen_SDR_25,0.70722
Zhen_SDR_66,Zhen_SDR_56,0.81116
Zhen_SDR_66,Zhen_SDR_52,0.69
Zhen_SDR_66,Zhen_SDR_35,0.83202
Zhen_SDR_66,Zhen_SDR_59,0.71322
Zhen_SDR_66,Zhen_SDR_30,0.68954
Zhen_SDR_66,Zhen_SDR_8,0.74434
Zhen_SDR_66,Zhen_SDR_62,0.76995
Zhen_SDR_66,Zhen_SDR_45,0.74654
Zhen_SDR_66,Zhen_SDR_26,0.73286
Zhen_SDR_66,Zhen_SDR_51,0.73676
Zhen_SDR_66,Zhen_SDR_64,0.68348
Zhen_SDR_66,Zhen_SDR_29,0.73602
Zhen_SDR_66,Zhen_SDR_10,0.63565
Zhen_SDR_66,Zhen_SDR_71,0.65826
Zhen_SDR_66,Zhen_SDR_49,0.53248
Zhen_SDR_66,Zhen_SDR_85,0.70062
Zhen_SDR_66,Zhen_SDR_80,0.71278
Zhen_SDR_66,Zhen_SDR_74,0.69156
Zhen_SDR_66,Zhen_SDR_84,0.74358
Zhen_SDR_89,Zhen_SDR_69,0.56721
Zhen_SDR_89,Zhen_SDR_82,0.66261
Zhen_SDR_89,Zhen_SDR_55,0.54063
Zhen_SDR_89,Zhen_SDR_19,0.53598
Zhen_SDR_89,Zhen_SDR_78,0.57759
Zhen_SDR_89,Zhen_SDR_33,0.5642
Zhen_SDR_89,Zhen_SDR_4,0.54262
Zhen_SDR_89,Zhen_SDR_86,0.55703
Zhen_SDR_89,Zhen_SDR_18,0.56374
Zhen_SDR_89,Zhen_SDR_23,0.47696
Zhen_SDR_89,Zhen_SDR_83,0.53031
Zhen_SDR_89,Zhen_SDR_81,0.54396
Zhen_SDR_89,Zhen_SDR_72,0.54589
Zhen_SDR_89,Zhen_SDR_2,0.56537
Zhen_SDR_89,Zhen_SDR_63,0.49955
Zhen_SDR_89,Zhen_SDR_61,0.55392
Zhen_SDR_89,Zhen_SDR_68,0.56739
Zhen_SDR_89,Zhen_SDR_34,0.49767
Zhen_SDR_89,Zhen_SDR_6,0.53559
Zhen_SDR_89,Zhen_SDR_65,0.54367
Zhen_SDR_89,Zhen_SDR_17,0.54065
Zhen_SDR_89,Zhen_SDR_88,0.57383
Zhen_SDR_89,Zhen_SDR_35,0.55948
Zhen_SDR_89,Zhen_SDR_25,0.52769
Zhen_SDR_89,Zhen_SDR_56,0.5511
Zhen_SDR_89,Zhen_SDR_46,0.56795
Zhen_SDR_89,Zhen_SDR_1,0.55927
Zhen_SDR_89,Zhen_SDR_52,0.58513
Zhen_SDR_89,Zhen_SDR_30,0.58861
Zhen_SDR_89,Zhen_SDR_90,0.52902
Zhen_SDR_89,Zhen_SDR_26,0.58945
Zhen_SDR_89,Zhen_SDR_8,0.54781
Zhen_SDR_89,Zhen_SDR_32,0.57751
Zhen_SDR_89,Zhen_SDR_59,0.58613
Zhen_SDR_89,Zhen_SDR_60,0.53692
Zhen_SDR_89,Zhen_SDR_51,0.56996
Zhen_SDR_89,Zhen_SDR_10,0.52042
Zhen_SDR_89,Zhen_SDR_64,0.52975
Zhen_SDR_89,Zhen_SDR_71,0.54011
Zhen_SDR_89,Zhen_SDR_29,0.55495
Zhen_SDR_89,Zhen_SDR_74,0.59927
Zhen_SDR_89,Zhen_SDR_62,0.56889
Zhen_SDR_89,Zhen_SDR_85,0.55647
Zhen_SDR_55,Zhen_SDR_69,0.76807
Zhen_SDR_55,Zhen_SDR_68,0.64148
Zhen_SDR_55,Zhen_SDR_18,0.81947
Zhen_SDR_55,Zhen_SDR_82,0.83029
Zhen_SDR_55,Zhen_SDR_78,0.83911
Zhen_SDR_55,Zhen_SDR_4,0.8774
Zhen_SDR_55,Zhen_SDR_19,0.70235
Zhen_SDR_55,Zhen_SDR_72,0.76608
Zhen_SDR_55,Zhen_SDR_86,0.64703
Zhen_SDR_55,Zhen_SDR_1,0.91012
Zhen_SDR_89,Zhen_SDR_80,0.54135
Zhen_SDR_55,Zhen_SDR_33,0.74479
Zhen_SDR_89,Zhen_SDR_49,0.3762
Zhen_SDR_55,Zhen_SDR_2,0.89473
Zhen_SDR_55,Zhen_SDR_23,0.53502
Zhen_SDR_89,Zhen_SDR_84,0.58346
Zhen_SDR_89,Zhen_SDR_45,0.55633
Zhen_SDR_55,Zhen_SDR_46,0.87969
Zhen_SDR_55,Zhen_SDR_88,0.8479
Zhen_SDR_55,Zhen_SDR_63,0.81897
Zhen_SDR_55,Zhen_SDR_6,0.71648
Zhen_SDR_55,Zhen_SDR_81,0.81705
Zhen_SDR_55,Zhen_SDR_83,0.8247
Zhen_SDR_55,Zhen_SDR_61,0.80363
Zhen_SDR_55,Zhen_SDR_90,0.74189
Zhen_SDR_55,Zhen_SDR_60,0.80731
Zhen_SDR_55,Zhen_SDR_34,0.79472
Zhen_SDR_55,Zhen_SDR_52,0.73499
Zhen_SDR_55,Zhen_SDR_25,0.81122
Zhen_SDR_55,Zhen_SDR_32,0.84424
Zhen_SDR_55,Zhen_SDR_35,0.88597
Zhen_SDR_55,Zhen_SDR_8,0.77632
Zhen_SDR_55,Zhen_SDR_17,0.87134
Zhen_SDR_55,Zhen_SDR_56,0.864
Zhen_SDR_55,Zhen_SDR_30,0.7095
Zhen_SDR_55,Zhen_SDR_62,0.77131
Zhen_SDR_55,Zhen_SDR_59,0.82286
Zhen_SDR_55,Zhen_SDR_26,0.84776
Zhen_SDR_55,Zhen_SDR_45,0.87806
Zhen_SDR_55,Zhen_SDR_10,0.67214
Zhen_SDR_55,Zhen_SDR_51,0.78783
Zhen_SDR_55,Zhen_SDR_71,0.69288
Zhen_SDR_55,Zhen_SDR_29,0.75557
Zhen_SDR_55,Zhen_SDR_64,0.82593
Zhen_SDR_55,Zhen_SDR_74,0.80178
Zhen_SDR_55,Zhen_SDR_85,0.7126
Zhen_SDR_55,Zhen_SDR_49,0.65188
Zhen_SDR_55,Zhen_SDR_65,0.81708
Zhen_SDR_55,Zhen_SDR_80,0.84653
Zhen_SDR_1,Zhen_SDR_69,0.4949
Zhen_SDR_1,Zhen_SDR_19,0.47425
Zhen_SDR_1,Zhen_SDR_82,0.57058
Zhen_SDR_1,Zhen_SDR_68,0.49401
Zhen_SDR_1,Zhen_SDR_86,0.4328
Zhen_SDR_1,Zhen_SDR_33,0.51307
Zhen_SDR_1,Zhen_SDR_78,0.60437
Zhen_SDR_1,Zhen_SDR_18,0.59795
Zhen_SDR_1,Zhen_SDR_4,0.59969
Zhen_SDR_1,Zhen_SDR_23,0.36706
Zhen_SDR_1,Zhen_SDR_46,0.59971
Zhen_SDR_55,Zhen_SDR_84,0.85116
Zhen_SDR_1,Zhen_SDR_63,0.55681
Zhen_SDR_1,Zhen_SDR_81,0.54021
Zhen_SDR_1,Zhen_SDR_83,0.56112
Zhen_SDR_1,Zhen_SDR_88,0.59993
Zhen_SDR_1,Zhen_SDR_61,0.52442
Zhen_SDR_1,Zhen_SDR_72,0.50627
Zhen_SDR_1,Zhen_SDR_90,0.51375
Zhen_SDR_1,Zhen_SDR_17,0.6053
Zhen_SDR_1,Zhen_SDR_6,0.52799
Zhen_SDR_1,Zhen_SDR_60,0.58268
Zhen_SDR_1,Zhen_SDR_32,0.62186
Zhen_SDR_1,Zhen_SDR_65,0.59931
Zhen_SDR_1,Zhen_SDR_25,0.57834
Zhen_SDR_1,Zhen_SDR_34,0.56802
Zhen_SDR_1,Zhen_SDR_2,0.7173
Zhen_SDR_1,Zhen_SDR_52,0.49713
Zhen_SDR_1,Zhen_SDR_56,0.63736
Zhen_SDR_1,Zhen_SDR_30,0.47802
Zhen_SDR_1,Zhen_SDR_35,0.68067
Zhen_SDR_1,Zhen_SDR_62,0.53573
Zhen_SDR_1,Zhen_SDR_59,0.56737
Zhen_SDR_1,Zhen_SDR_29,0.50395
Zhen_SDR_1,Zhen_SDR_51,0.52776
Zhen_SDR_1,Zhen_SDR_71,0.48075
Zhen_SDR_1,Zhen_SDR_64,0.56719
Zhen_SDR_1,Zhen_SDR_45,0.62147
Zhen_SDR_1,Zhen_SDR_10,0.45239
Zhen_SDR_82,Zhen_SDR_69,0.68513
Zhen_SDR_1,Zhen_SDR_74,0.54255
Zhen_SDR_82,Zhen_SDR_78,0.81821
Zhen_SDR_1,Zhen_SDR_49,0.47033
Zhen_SDR_1,Zhen_SDR_85,0.47433
Zhen_SDR_82,Zhen_SDR_19,0.62218
Zhen_SDR_82,Zhen_SDR_18,0.78709
Zhen_SDR_82,Zhen_SDR_68,0.60846
Zhen_SDR_82,Zhen_SDR_86,0.61248
